,location,total_sqft,bath,price,bhk
4952,Kundalahalli,1397.0,3.0,104.0,3
4953,Kundalahalli,1397.0,3.0,108.0,3
4954,Kundalahalli,1920.0,3.0,150.0,3
4955,Kundalahalli,1397.0,3.0,105.0,3
4957,Kundalahalli,1724.0,3.0,124.0,3
4958,Kundalahalli,1047.0,2.0,84.0,2
4959,Kundalahalli,1047.0,2.0,83.0,2
4960,Kundalahalli,7000.0,4.0,550.0,4
4962,Kundalahalli,1120.0,2.0,53.76,2
4963,Kundalahalli,1047.0,2.0,82.62,2
4964,Kundalahalli,1047.0,2.0,91.0,2
4965,Kundalahalli,1724.0,3.0,146.0,3
4966,Kundalahalli,1600.0,3.0,170.0,3
4968,Kundalahalli,1724.0,3.0,125.0,3
4969,Kundalahalli,1010.0,2.0,48.27,2
4970,Kundalahalli,1047.0,2.0,89.0,2
4971,Kundalahalli,2500.0,5.0,245.0,4
4972,Kundalahalli,1397.0,3.0,105.0,3
4974,Kundalahalli,1047.0,2.0,72.0,2
4975,Kundalahalli,1260.0,2.0,58.0,2
4976,Kundalahalli,3092.0,4.0,230.0,4
4977,Kundalahalli,1065.0,2.0,70.0,2
4978,Kundalahalli,1724.0,3.0,146.0,3
4979,Kundalahalli,1047.0,2.0,91.0,2
4980,Kundalahalli,1724.0,3.0,128.0,3
4981,Kundalahalli,1315.0,2.0,74.0,2
4982,Kundalahalli,2100.0,3.0,150.0,3
4983,Kundalahalli,1724.0,3.0,125.0,3
4984,Kundalahalli,1724.0,3.0,140.0,3
4985,Kundalahalli,1175.0,2.0,65.0,2
4987,LB Shastri Nagar,1043.0,2.0,55.0,2
4988,LB Shastri Nagar,1184.0,2.0,69.0,2
4989,LB Shastri Nagar,665.0,1.0,32.0,1
4990,LB Shastri Nagar,1250.0,2.0,48.5,2
4991,LB Shastri Nagar,1400.0,2.0,80.0,3
4992,LB Shastri Nagar,1184.0,2.0,62.0,2
4993,LB Shastri Nagar,1200.0,2.0,47.0,2
4994,LB Shastri Nagar,1200.0,2.0,75.0,2
4995,LB Shastri Nagar,1000.0,2.0,49.5,2
4996,Laggere,2800.0,5.0,125.0,5
4997,Laggere,1200.0,1.0,125.0,1
4998,Laggere,1200.0,2.0,75.0,2
4999,Laggere,620.0,2.0,48.0,1
5000,Laggere,1800.0,8.0,110.0,8
5001,Laggere,1590.0,9.0,132.0,7
5002,Lakshminarayana Pura,1185.0,2.0,75.0,2
5003,Lakshminarayana Pura,1600.0,2.0,108.0,3
5004,Lakshminarayana Pura,1180.0,2.0,75.0,2
5005,Lakshminarayana Pura,1172.0,2.0,82.0,2
5006,Lakshminarayana Pura,1179.0,2.0,75.0,2
5007,Lakshminarayana Pura,1149.0,2.0,75.0,2
5008,Lakshminarayana Pura,1336.0,2.0,100.0,2
5009,Lakshminarayana Pura,1175.0,2.0,75.0,2
5010,Lakshminarayana Pura,1190.0,2.0,75.0,2
5011,Lakshminarayana Pura,1200.0,2.0,75.0,2
5012,Lakshminarayana Pura,1200.0,2.0,75.0,2
5013,Lakshminarayana Pura,1165.0,2.0,75.0,2
5014,Lakshminarayana Pura,1145.0,2.0,75.0,2
5015,Lakshminarayana Pura,1500.0,3.0,104.0,3
5016,Lakshminarayana Pura,1210.0,2.0,75.0,2
5017,Lakshminarayana Pura,1169.0,2.0,75.0,2
5018,Lakshminarayana Pura,1200.0,2.0,75.0,2
5019,Lakshminarayana Pura,1172.0,2.0,75.0,2
5020,Lakshminarayana Pura,1172.0,2.0,75.0,2
5021,Lakshminarayana Pura,1180.0,2.0,75.0,2
5022,Lakshminarayana Pura,1200.0,2.0,83.0,2
5023,Lakshminarayana Pura,1200.0,2.0,80.0,2
5024,Lakshminarayana Pura,1195.0,2.0,75.0,2
5025,Lakshminarayana Pura,1200.0,2.0,80.0,2
5026,Lingadheeranahalli,1521.0,3.0,95.0,3
5027,Lingadheeranahalli,1511.0,3.0,95.0,3
5028,Lingadheeranahalli,1683.0,3.0,109.0,3
5029,Lingadheeranahalli,1519.0,3.0,93.0,3
5030,Lingadheeranahalli,1521.0,3.0,94.99,3
5031,Lingadheeranahalli,1682.0,3.0,120.0,3
5032,Lingadheeranahalli,1521.0,3.0,94.71,3
5033,Lingadheeranahalli,1893.0,3.0,130.0,3
5034,Lingadheeranahalli,1705.0,3.0,110.0,3
5035,Lingadheeranahalli,2245.0,4.0,154.0,4
5036,Lingadheeranahalli,1682.0,3.0,113.0,3
5037,Lingadheeranahalli,1682.0,3.0,114.0,3
5038,Lingadheeranahalli,1506.0,3.0,95.0,3
5039,Lingadheeranahalli,1683.0,3.0,110.0,3
5040,Lingadheeranahalli,1684.0,3.0,120.0,3
5041,Lingadheeranahalli,2236.0,4.0,153.0,4
5042,Lingadheeranahalli,1894.0,4.0,114.0,3
5043,Lingadheeranahalli,2240.0,4.0,160.0,4
5044,Magadi Road,3600.0,6.0,141.0,6
5045,Magadi Road,1116.0,2.0,50.0,2
5047,Magadi Road,884.0,2.0,41.1,2
5048,Magadi Road,1005.0,2.0,55.78,2
5049,Magadi Road,1000.0,2.0,46.5,2
5050,Magadi Road,1500.0,2.0,93.0,4
5051,Magadi Road,1350.0,1.0,100.0,2
5053,Magadi Road,1345.0,2.0,55.0,2
5055,Magadi Road,5000.0,6.0,360.0,5
5056,Magadi Road,1116.0,2.0,51.89,2
5057,Magadi Road,1052.0,2.0,60.0,3
5058,Magadi Road,940.0,2.0,50.0,2
5059,Magadi Road,1318.0,2.0,68.0,3
5060,Magadi Road,800.0,4.0,60.0,4
5062,Magadi Road,884.0,2.0,48.0,2
5064,Mahadevpura,1150.0,2.0,52.0,2
5065,Mahadevpura,1250.0,2.0,52.0,2
5066,Mahadevpura,1260.0,2.0,57.6,2
5067,Mahadevpura,730.0,1.0,35.0,1
5068,Mahadevpura,1434.0,2.0,67.39,3
5069,Mahadevpura,1146.0,2.0,53.8,2
5070,Mahadevpura,1532.0,2.0,62.0,2
5071,Mahadevpura,1620.0,2.0,76.0,3
5072,Mahadevpura,1136.0,2.0,64.5,2
5073,Mahadevpura,1400.0,2.0,65.8,3
5074,Mahadevpura,1137.0,2.0,53.4,2
5075,Mahadevpura,1601.0,3.0,95.0,3
5076,Mahadevpura,1450.0,3.0,75.0,3
5077,Mahadevpura,1152.0,2.0,54.0,2
5078,Mahadevpura,1212.0,2.0,56.9,2
5080,Mahadevpura,1505.0,3.0,78.0,3
5081,Mahadevpura,1500.0,2.0,70.0,3
5082,Mahadevpura,1236.0,2.0,58.0,2
5083,Mahadevpura,1236.0,2.0,58.0,2
5084,Mahadevpura,1120.0,2.0,53.0,2
5085,Mahalakshmi Layout,1575.0,5.0,158.0,4
5086,Mahalakshmi Layout,1200.0,5.0,200.0,5
5087,Mahalakshmi Layout,1105.0,2.0,80.0,2
5088,Mahalakshmi Layout,1200.0,3.0,160.0,4
5089,Mahalakshmi Layout,1200.0,2.0,110.0,3
5090,Mahalakshmi Layout,1876.0,3.0,150.0,3
5091,Mallasandra,1665.0,3.0,95.0,3
5092,Mallasandra,1665.0,3.0,86.58,3
5093,Mallasandra,1340.0,2.0,61.0,2
5094,Mallasandra,1325.0,2.0,70.0,2
5095,Mallasandra,1665.0,3.0,86.91,3
5096,Mallasandra,1325.0,2.0,70.0,2
5097,Mallasandra,905.0,2.0,40.0,2
5098,Mallasandra,1325.0,2.0,65.0,2
5099,Mallasandra,1325.0,2.0,73.0,2
5100,Mallasandra,1565.0,2.0,69.0,2
5101,Mallasandra,905.0,2.0,35.0,2
5103,Mallasandra,1100.0,2.0,76.3,3
5104,Malleshpalya,1140.0,2.0,46.5,2
5105,Malleshpalya,1225.0,2.0,46.86,2
5107,Malleshpalya,1052.0,2.0,50.0,2
5108,Malleshpalya,1405.0,2.0,77.0,3
5109,Malleshpalya,1065.0,2.0,50.0,2
5110,Malleshpalya,1210.0,2.0,55.0,2
5112,Malleshpalya,1060.0,2.0,40.0,2
5113,Malleshpalya,1430.0,2.0,69.5,3
5114,Malleshpalya,1421.0,2.0,90.0,2
5115,Malleshpalya,1245.0,2.0,55.0,2
5116,Malleshpalya,1200.0,2.0,46.0,2
5117,Malleshpalya,1225.0,2.0,52.0,2
5118,Malleshwaram,705.0,1.0,67.0,1
5119,Malleshwaram,12000.0,7.0,2200.0,7
5120,Malleshwaram,2500.0,5.0,325.0,4
5121,Malleshwaram,2006.0,3.0,297.0,3
5122,Malleshwaram,686.0,1.0,62.5,1
5123,Malleshwaram,2475.0,4.0,332.0,3
5124,Malleshwaram,2610.0,3.0,399.0,3
5125,Malleshwaram,2475.0,4.0,320.0,3
5126,Malleshwaram,900.0,2.0,95.0,2
5127,Malleshwaram,1420.0,2.0,158.0,2
5128,Malleshwaram,2000.0,3.0,250.0,3
5129,Malleshwaram,2215.0,3.0,275.0,3
5131,Malleshwaram,2475.0,4.0,300.0,3
5132,Malleshwaram,2345.0,2.0,293.0,3
5134,Malleshwaram,2215.0,4.0,310.0,3
5135,Malleshwaram,480.0,1.0,60.0,1
5136,Malleshwaram,1290.0,2.0,120.0,2
5137,Malleshwaram,2475.0,4.0,326.0,3
5138,Malleshwaram,2476.0,3.0,337.0,3
5139,Malleshwaram,900.0,2.0,90.0,2
5141,Malleshwaram,2050.0,4.0,270.0,3
5142,Malleshwaram,900.0,2.0,72.0,2
5143,Malleshwaram,620.0,1.0,86.8,1
5144,Malleshwaram,600.0,1.0,68.0,2
5145,Malleshwaram,2475.0,4.0,337.0,3
5146,Malleshwaram,2215.0,3.0,275.0,3
5147,Malleshwaram,2215.0,3.0,330.0,3
5149,Malleshwaram,1020.0,2.0,80.0,2
5150,Malleshwaram,600.0,1.0,90.0,2
5151,Malleshwaram,2200.0,3.0,275.0,3
5152,Malleshwaram,2475.0,4.0,326.0,3
5153,Malleshwaram,1500.0,2.0,140.0,2
5154,Malleshwaram,2475.0,4.0,340.0,3
5155,Malleshwaram,1400.0,2.0,190.0,2
5156,Malleshwaram,2475.0,4.0,300.0,3
5157,Malleshwaram,2400.0,3.0,380.0,3
5158,Malleshwaram,1410.0,2.0,125.0,2
5161,Marathahalli,1220.0,2.0,57.0,2
5162,Marathahalli,1200.0,2.0,52.0,2
5163,Marathahalli,1200.0,2.0,60.0,2
5164,Marathahalli,1933.0,3.0,140.0,3
5165,Marathahalli,950.0,2.0,46.96,2
5166,Marathahalli,1230.0,2.0,80.0,2
5167,Marathahalli,3800.0,4.0,250.0,4
5168,Marathahalli,1019.0,2.0,49.85,2
5169,Marathahalli,1215.0,2.0,67.0,2
5170,Marathahalli,2181.0,3.0,152.0,4
5171,Marathahalli,1170.0,2.0,53.0,2
5172,Marathahalli,1019.0,2.0,49.86,2
5173,Marathahalli,1325.0,2.0,71.55,2
5174,Marathahalli,1220.0,2.0,56.5,2
5176,Marathahalli,1152.0,2.0,56.0,2
5177,Marathahalli,1610.0,3.0,90.0,3
5178,Marathahalli,1146.0,2.0,70.0,2
5180,Marathahalli,1469.0,3.0,89.0,3
5185,Marathahalli,2519.0,5.0,185.0,4
5187,Marathahalli,957.0,2.0,46.9,2
5188,Marathahalli,1583.0,3.0,105.0,3
5189,Marathahalli,2524.0,5.0,190.0,4
5193,Marathahalli,1071.0,2.0,52.25,2
5194,Marathahalli,1215.0,2.0,58.86,2
5195,Marathahalli,1102.0,2.0,53.67,2
5196,Marathahalli,1900.0,3.0,123.0,3
5197,Marathahalli,1045.0,2.0,60.0,2
5199,Marathahalli,1215.0,2.0,58.86,2
5200,Marathahalli,1365.0,2.0,73.0,2
5205,Marathahalli,1208.0,2.0,70.0,2
5206,Marathahalli,1325.0,1.0,92.0,2
5207,Marathahalli,1525.0,3.0,90.0,3
5208,Marathahalli,1937.0,3.0,140.0,3
5209,Marathahalli,1550.0,3.0,83.0,3
5210,Marathahalli,1350.0,2.0,86.0,2
5211,Marathahalli,957.0,2.0,47.0,2
5213,Marathahalli,1230.0,2.0,57.0,2
5214,Marathahalli,1200.0,2.0,58.0,2
5216,Marathahalli,607.0,1.0,35.0,1
5217,Marathahalli,1583.0,3.0,109.0,3
5218,Marathahalli,1075.0,2.0,52.43,2
5219,Marathahalli,1360.0,2.0,103.0,2
5220,Marathahalli,1220.0,2.0,58.5,2
5221,Marathahalli,950.0,2.0,45.68,2
5222,Marathahalli,615.0,1.0,44.0,1
5223,Marathahalli,1595.0,3.0,90.0,3
5224,Marathahalli,1350.0,2.0,89.0,2
5225,Marathahalli,1020.0,2.0,57.0,2
5226,Marathahalli,1600.0,3.0,88.0,2
5227,Marathahalli,780.0,1.0,55.0,1
5228,Marathahalli,1710.0,3.0,100.0,3
5230,Marathahalli,1358.0,2.0,81.0,2
5231,Marathahalli,1205.0,2.0,75.0,2
5232,Marathahalli,1730.0,3.0,110.0,3
5233,Marathahalli,1583.0,3.0,115.0,3
5234,Marathahalli,1200.0,2.0,67.0,2
5235,Marathahalli,1095.0,2.0,60.0,2
5236,Marathahalli,1060.0,2.0,48.0,2
5237,Marathahalli,1050.0,2.0,65.0,2
5238,Marathahalli,1102.0,2.0,53.67,2
5239,Marathahalli,1026.0,2.0,49.95,2
5242,Marathahalli,1220.0,2.0,59.0,2
5243,Marathahalli,881.0,2.0,48.06,2
5245,Marathahalli,1710.0,3.0,100.0,3
5246,Marathahalli,1680.0,3.0,105.0,3
5247,Marathahalli,1910.0,3.0,119.0,3
5248,Marathahalli,1602.0,2.0,104.0,2
5249,Marathahalli,700.0,1.0,38.0,1
5250,Marathahalli,1469.0,3.0,89.0,3
5252,Marathahalli,1690.0,3.0,116.0,3
5253,Marathahalli,1065.0,2.0,55.0,2
5254,Marathahalli,1693.0,3.0,125.0,3
5255,Marathahalli,1693.0,3.0,125.0,3
5256,Marathahalli,1196.0,2.0,57.9,2
5257,Marathahalli,1595.0,3.0,88.0,3
5258,Marathahalli,2122.0,3.0,125.0,3
5259,Marathahalli,1730.0,3.0,115.0,3
5262,Marathahalli,1125.0,2.0,55.0,2
5263,Marathahalli,1950.0,3.0,115.0,3
5264,Marathahalli,1250.0,2.0,68.0,2
5265,Marathahalli,1125.0,2.0,56.8,2
5266,Marathahalli,1350.0,2.0,90.0,2
5267,Marathahalli,1200.0,2.0,53.0,2
5268,Marathahalli,2500.0,5.0,175.0,4
5269,Marathahalli,957.0,2.0,47.0,2
5272,Marathahalli,1350.0,2.0,60.0,2
5273,Marathahalli,3400.0,4.0,235.0,4
5274,Marathahalli,1350.0,2.0,99.0,2
5276,Marathahalli,1285.0,2.0,55.0,2
5277,Marathahalli,2500.0,5.0,181.0,4
5278,Marathahalli,3800.0,4.0,235.0,4
5279,Marathahalli,3951.0,4.0,230.0,4
5280,Marathahalli,1125.0,2.0,54.8,2
5281,Marathahalli,1700.0,3.0,126.0,3
5283,Marathahalli,1270.0,2.0,73.0,2
5285,Marathahalli,950.0,2.0,46.7,2
5286,Marathahalli,1550.0,3.0,85.0,3
5287,Marathahalli,1019.0,2.0,49.86,2
5288,Marathahalli,1144.0,2.0,65.0,2
5289,Marathahalli,1240.0,2.0,55.0,2
5290,Marathahalli,1100.0,2.0,75.0,1
5291,Marathahalli,1156.0,2.0,52.0,2
5292,Marathahalli,2524.0,5.0,180.0,4
5293,Marathahalli,1135.0,2.0,60.0,2
5294,Marathahalli,1839.0,3.0,130.0,3
5295,Marathahalli,1170.0,2.0,85.0,2
5296,Marathahalli,1102.0,2.0,53.67,2
5297,Marathahalli,1108.0,2.0,60.0,3
5298,Marathahalli,1449.0,3.0,110.0,3
5299,Marathahalli,1360.0,2.0,101.0,2
5300,Marathahalli,1026.0,2.0,50.18,2
5303,Marathahalli,1270.0,2.0,80.0,2
5304,Marathahalli,1100.0,2.0,50.0,2
5305,Marathahalli,1196.0,2.0,57.95,2
5307,Marathahalli,1485.0,2.0,90.0,3
5308,Marathahalli,1146.0,2.0,69.0,2
5309,Margondanahalli,1090.0,2.0,58.0,2
5310,Margondanahalli,1200.0,2.0,58.5,2
5311,Margondanahalli,1200.0,2.0,67.0,2
5313,Margondanahalli,1200.0,1.0,53.0,2
5314,Margondanahalli,1000.0,2.0,57.0,2
5316,Margondanahalli,600.0,2.0,35.0,2
5317,Margondanahalli,1200.0,2.0,69.0,2
5318,Margondanahalli,900.0,2.0,49.0,2
5319,Margondanahalli,1140.0,2.0,60.0,2
5320,Margondanahalli,900.0,2.0,55.0,2
5321,Margondanahalli,1100.0,2.0,55.0,2
5322,Margondanahalli,900.0,2.0,55.0,2
5323,Margondanahalli,1152.0,1.0,66.0,2
5325,Margondanahalli,1200.0,2.0,65.0,2
5326,Margondanahalli,1050.0,2.0,58.0,2
5327,Margondanahalli,1160.0,2.0,65.0,2
5328,Margondanahalli,1334.0,2.0,67.76,2
5329,Marsur,1000.0,4.0,66.0,3
5330,Marsur,1800.0,4.0,145.0,4
5331,Marsur,1200.0,3.0,90.0,3
5332,Marsur,497.0,1.0,25.0,2
5333,Marsur,720.0,2.0,32.0,3
5334,Marsur,497.0,1.0,20.0,2
5335,Marsur,715.0,2.0,29.0,3
5336,Marsur,497.0,1.0,20.0,2
5337,Mico Layout,5000.0,9.0,210.0,9
5338,Mico Layout,1550.0,2.0,65.0,3
5339,Mico Layout,1125.0,2.0,40.0,2
5340,Mico Layout,1190.0,2.0,39.25,2
5341,Mico Layout,800.0,1.0,29.5,1
5342,Mico Layout,1250.0,2.0,44.0,3
5343,Mico Layout,1171.0,2.0,39.0,2
5344,Mico Layout,1200.0,2.0,53.5,2
5345,Mico Layout,1670.0,3.0,59.0,3
5346,Mico Layout,1140.0,2.0,43.0,2
5347,Munnekollal,1170.0,2.0,52.0,2
5348,Munnekollal,1102.0,2.0,53.67,2
5349,Munnekollal,1390.0,3.0,68.0,3
5350,Munnekollal,1200.0,2.0,49.5,2
5351,Munnekollal,950.0,2.0,46.5,2
5353,Munnekollal,1210.0,2.0,75.0,2
5354,Munnekollal,1750.0,3.0,86.5,3
5356,Munnekollal,1080.0,2.0,45.0,2
5357,Munnekollal,1170.0,2.0,59.0,2
5361,Munnekollal,1030.0,2.0,50.36,2
5362,Murugeshpalya,1296.0,2.0,81.0,2
5363,Murugeshpalya,1550.0,3.0,74.0,3
5364,Murugeshpalya,1845.0,3.0,91.0,3
5365,Murugeshpalya,2135.0,3.0,160.0,3
5366,Murugeshpalya,1185.0,2.0,85.0,2
5367,Murugeshpalya,1225.0,2.0,48.0,2
5368,Murugeshpalya,1930.0,3.0,75.0,3
5369,Murugeshpalya,1600.0,2.0,65.0,3
5370,Murugeshpalya,1344.0,2.0,56.0,3
5371,Murugeshpalya,1500.0,2.0,70.0,3
5372,Murugeshpalya,1855.0,3.0,96.0,3
5373,Murugeshpalya,1175.0,2.0,75.0,2
5374,Mysore Road,1175.0,2.0,73.5,2
5375,Mysore Road,1710.0,4.0,91.31,3
5376,Mysore Road,1020.0,2.0,48.95,2
5377,Mysore Road,1175.0,2.0,73.5,2
5378,Mysore Road,1070.0,2.0,45.0,2
5379,Mysore Road,1239.0,2.0,53.0,2
5380,Mysore Road,1060.0,2.0,62.0,2
5381,Mysore Road,980.0,2.0,45.47,2
5382,Mysore Road,883.0,2.0,40.0,2
5383,Mysore Road,1525.0,3.0,96.0,3
5384,Mysore Road,1200.0,2.0,65.0,2
5388,Mysore Road,883.0,2.0,40.95,2
5389,Mysore Road,1070.0,2.0,49.65,2
5391,Mysore Road,883.0,2.0,50.0,2
5392,Mysore Road,1155.0,2.0,51.0,2
5393,Mysore Road,1003.0,2.0,43.0,2
5394,Mysore Road,1237.0,2.0,73.0,2
5395,Mysore Road,883.0,2.0,45.0,2
5396,Mysore Road,1170.0,2.0,65.0,2
5397,Mysore Road,1029.5,2.0,50.855,2
5398,Mysore Road,940.0,2.0,43.61,2
5400,Mysore Road,1020.0,2.0,48.95,2
5401,Mysore Road,1568.0,2.0,100.0,3
5403,Mysore Road,1560.0,2.0,83.3,3
5404,Mysore Road,1175.0,2.0,70.5,2
5405,Mysore Road,1080.0,2.0,60.0,3
5407,Mysore Road,883.0,2.0,37.0,2
5409,NGR Layout,1020.0,2.0,45.9,2
5410,NGR Layout,1105.0,2.0,49.73,2
5411,NGR Layout,1022.0,2.0,45.9,2
5412,NGR Layout,1020.0,2.0,45.0,2
5413,NGR Layout,1019.0,2.0,45.9,2
5414,NGR Layout,1020.0,2.0,46.0,2
5415,NGR Layout,1021.0,2.0,46.0,2
5416,NGR Layout,1021.0,2.0,45.9,2
5417,NRI Layout,1565.0,2.0,75.0,3
5418,NRI Layout,2500.0,5.0,130.0,5
5419,NRI Layout,1125.0,2.0,45.56,2
5420,NRI Layout,2150.0,4.0,115.0,4
5421,NRI Layout,1200.0,4.0,95.0,4
5422,NRI Layout,1250.0,2.0,75.0,2
5423,NRI Layout,1789.0,3.0,75.0,3
5424,NRI Layout,1731.0,3.0,64.11,3
5425,NRI Layout,2400.0,2.0,125.0,2
5426,NRI Layout,2700.0,5.0,95.75,4
5428,Nagarbhavi,1350.0,3.0,150.0,3
5429,Nagarbhavi,1200.0,2.0,150.0,2
5430,Nagarbhavi,2400.0,3.0,160.0,3
5431,Nagarbhavi,884.0,2.0,36.0,1
5432,Nagarbhavi,600.0,2.0,80.0,3
5433,Nagarbhavi,600.0,3.0,100.0,3
5434,Nagarbhavi,1055.0,2.0,55.0,2
5435,Nagarbhavi,600.0,3.0,83.0,3
5437,Nagarbhavi,1223.0,2.0,60.0,2
5438,Nagarbhavi,956.0,2.0,49.0,2
5440,Nagarbhavi,1200.0,2.0,150.0,2
5443,Nagarbhavi,300.0,1.0,20.0,1
5444,Nagarbhavi,1250.0,3.0,175.0,4
5445,Nagarbhavi,710.0,2.0,40.0,1
5447,Nagarbhavi,1212.0,2.0,50.0,2
5448,Nagarbhavi,1020.0,2.0,55.0,2
5450,Nagarbhavi,1120.0,2.0,53.0,2
5452,Nagarbhavi,1146.0,2.0,50.0,2
5454,Nagarbhavi,1190.0,2.0,63.0,2
5455,Nagarbhavi,1050.0,2.0,80.0,2
5456,Nagarbhavi,800.0,3.0,95.0,3
5457,Nagarbhavi,2500.0,3.0,180.0,5
5458,Nagarbhavi,1050.0,3.0,175.0,3
5460,Nagarbhavi,1250.0,3.0,170.0,2
5462,Nagarbhavi,1400.0,2.0,135.0,3
5464,Nagarbhavi,1100.0,2.0,46.2,2
5465,Nagarbhavi,1080.0,2.0,49.0,2
5466,Nagarbhavi,1800.0,3.0,180.0,4
5467,Nagarbhavi,1225.0,2.0,58.0,2
5468,Nagasandra,980.0,2.0,48.0,2
5469,Nagasandra,1500.0,5.0,130.0,6
5470,Nagasandra,4050.0,5.0,140.0,5
5471,Nagasandra,1470.0,2.0,110.0,3
5472,Nagasandra,1310.0,3.0,95.0,4
5473,Nagasandra,2400.0,4.0,145.0,4
5474,Nagasandra,7000.0,8.0,450.0,4
5475,Nagasandra,1650.0,3.0,95.0,3
5476,Nagasandra,1500.0,2.0,91.0,2
5477,Nagasandra,4000.0,8.0,160.0,8
5478,Nagavara,400.0,1.0,14.0,1
5479,Nagavara,2172.65,3.0,120.0,4
5481,Nagavara,2319.0,3.0,180.0,3
5482,Nagavara,2430.0,4.0,180.0,3
5483,Nagavara,936.0,2.0,40.2,2
5484,Nagavara,1125.0,2.0,44.5,2
5485,Nagavara,1315.0,2.0,70.0,2
5486,Nagavara,1077.0,2.0,50.0,2
5487,Nagavara,2496.0,4.0,125.0,4
5488,Nagavara,1110.0,2.0,44.95,2
5489,Nagavara,1247.0,2.0,58.56,2
5490,Nagavarapalya,1392.0,2.0,99.0,2
5491,Nagavarapalya,705.0,1.0,52.5,1
5492,Nagavarapalya,1300.0,3.0,80.0,3
5493,Nagavarapalya,705.0,1.0,57.0,1
5494,Nagavarapalya,705.0,1.0,55.0,1
5495,Nagavarapalya,705.0,1.0,57.0,1
5496,Nagavarapalya,1335.0,2.0,110.0,2
5497,Nagavarapalya,1260.0,2.0,85.5,2
5498,Narayanapura,1308.0,2.0,89.04,2
5499,Narayanapura,1566.0,3.0,83.3,3
5500,Narayanapura,1485.0,3.0,85.0,3
5501,Narayanapura,1302.0,2.0,69.1,2
5502,Narayanapura,1308.0,2.0,89.04,2
5503,Narayanapura,2357.0,3.0,135.0,3
5504,Narayanapura,2357.0,3.0,135.0,3
5505,Narayanapura,1469.0,2.0,99.14,2
5506,Neeladri Nagar,1053.0,2.0,45.0,2
5507,Neeladri Nagar,1363.0,2.0,68.0,2
5508,Neeladri Nagar,2556.0,3.0,133.0,3
5509,Neeladri Nagar,674.0,1.0,21.0,1
5510,Neeladri Nagar,527.0,1.0,26.0,1
5511,Neeladri Nagar,1167.0,2.0,38.0,3
5512,Neeladri Nagar,1060.0,2.0,35.0,2
5513,Neeladri Nagar,640.0,1.0,20.5,1
5514,Neeladri Nagar,4000.0,12.0,160.0,10
5515,Neeladri Nagar,1105.0,2.0,30.0,2
5516,Neeladri Nagar,1100.0,2.0,30.0,2
5517,Neeladri Nagar,2111.0,3.0,103.0,3
5518,Nehru Nagar,1775.0,3.0,110.0,3
5519,Nehru Nagar,2363.0,5.0,120.0,4
5520,Nehru Nagar,2342.0,3.0,115.0,4
5521,Nehru Nagar,967.0,2.0,41.1,2
5522,Nehru Nagar,1374.0,3.0,72.0,3
5523,Nehru Nagar,1674.0,3.0,90.0,3
5524,Nehru Nagar,1269.0,2.0,63.0,3
5525,Nehru Nagar,1100.0,2.0,50.0,2
5526,Nehru Nagar,1674.0,3.0,81.0,3
5527,OMBR Layout,2420.0,3.0,185.0,3
5528,OMBR Layout,1078.0,2.0,65.0,2
5529,OMBR Layout,1101.0,2.0,65.5,2
5530,OMBR Layout,1041.0,2.0,65.5,2
5531,OMBR Layout,1300.0,2.0,80.0,2
5532,OMBR Layout,2400.0,5.0,275.0,5
5533,OMBR Layout,1085.0,2.0,64.0,2
5534,OMBR Layout,1855.0,3.0,145.0,3
5535,OMBR Layout,1050.0,2.0,48.0,2
5537,OMBR Layout,1165.0,2.0,88.5,2
5538,OMBR Layout,1101.0,2.0,66.0,2
5539,OMBR Layout,3400.0,4.0,275.0,4
5541,Old Airport Road,2732.0,4.0,204.0,4
5543,Old Airport Road,3356.0,4.0,251.0,4
5544,Old Airport Road,1206.0,2.0,75.0,2
5545,Old Airport Road,2774.0,4.0,207.0,4
5546,Old Airport Road,2690.0,4.0,191.0,4
5547,Old Airport Road,2690.0,4.0,199.0,4
5548,Old Airport Road,1655.0,2.0,97.65,2
5549,Old Airport Road,1075.0,2.0,60.0,2
5550,Old Airport Road,1858.0,2.0,167.0,3
5551,Old Airport Road,1150.0,2.0,90.0,2
5552,Old Airport Road,2690.0,4.0,191.0,4
5553,Old Airport Road,2658.0,5.0,187.0,4
5554,Old Airport Road,946.0,2.0,58.0,2
5555,Old Airport Road,2774.0,4.0,208.0,4
5556,Old Airport Road,2774.0,4.0,208.0,4
5557,Old Airport Road,3200.0,4.0,280.0,4
5558,Old Airport Road,2690.0,4.0,201.0,4
5559,Old Airport Road,1145.0,2.0,75.0,2
5560,Old Airport Road,2732.0,4.0,194.0,4
5561,Old Airport Road,2658.0,5.0,189.0,4
5562,Old Airport Road,2774.0,4.0,197.0,4
5563,Old Airport Road,3496.0,4.0,262.0,4
5564,Old Airport Road,2774.0,4.0,197.0,4
5565,Old Airport Road,2732.0,4.0,204.0,4
5566,Old Airport Road,1798.0,3.0,150.0,3
5567,Old Airport Road,2774.0,4.0,208.0,4
5568,Old Airport Road,1184.0,2.0,78.0,2
5569,Old Airport Road,3504.0,4.0,262.0,4
5570,Old Airport Road,1055.0,2.0,75.0,2
5571,Old Madras Road,1425.0,2.0,94.0,3
5572,Old Madras Road,3715.0,6.0,224.5,4
5575,Old Madras Road,935.0,2.0,45.0,2
5577,Old Madras Road,1720.0,3.0,100.0,3
5578,Old Madras Road,1200.0,2.0,72.0,2
